,PRODUCT,NOART,QTY,ENROUTE,MODE,AV3MT01,AV6MT01,POSPRO,Month,Sale,filename,LABO,Frequency,Product Type,Comments
12507,TEGRETOL SYRUP 20MG/ML 100ML,91063,529,2400,7,452,491,0,2018-04-01 00:00:00,351,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12508,TEGRETOL SYRUP 20MG/ML 100ML,91063,529,2400,7,452,491,0,2018-03-01 00:00:00,476,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12509,TEGRETOL SYRUP 20MG/ML 100ML,91063,529,2400,7,452,491,0,2018-02-01 00:00:00,696,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12510,TEGRETOL SYRUP 20MG/ML 100ML,91063,529,2400,7,452,491,0,2018-01-01 00:00:00,558,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12511,TEGRETOL SYRUP 20MG/ML 100ML,91063,529,2400,7,452,491,0,2017-12-01 00:00:00,332,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12512,TEGRETOL TABS 200MG 50'S,106079,2474,960,7,410,526,0,2016-01-01 00:00:00,680,2016-07-26 00:00:00,224331,37,Anti-epileptic,Available
12513,TEGRETOL TABS 200MG 50'S,106079,1569,960,7,461,490,0,2016-02-01 00:00:00,857,2016-08-29 00:00:00,224331,37,Anti-epileptic,Available
12514,TEGRETOL TABS 200MG 50'S,106079,1053,2160,7,552,490,0,2016-04-01 00:00:00,310,2016-09-27 00:00:00,224331,37,Anti-epileptic,Available
12515,TEGRETOL TABS 200MG 50'S,106079,1053,2160,7,552,490,0,2016-03-01 00:00:00,387,2016-09-27 00:00:00,224331,37,Anti-epileptic,Available
12516,TEGRETOL TABS 200MG 50'S,106079,1,4395,7,675,568,0,2016-05-01 00:00:00,590,2016-11-29 00:00:00,224331,37,Anti-epileptic,Available
12517,TEGRETOL TABS 200MG 50'S,106079,309,3795,7,418,485,0,2016-06-01 00:00:00,331,2016-12-28 00:00:00,224331,37,Anti-epileptic,Available
12518,TEGRETOL TABS 200MG 50'S,106079,2664,1560,7,456,462,0,2015-12-01 00:00:00,324,2016-12-29 00:00:00,224331,37,Anti-epileptic,Available
12519,TEGRETOL TABS 200MG 50'S,106079,2664,1560,7,456,462,0,2015-11-01 00:00:00,388,2016-12-29 00:00:00,224331,37,Anti-epileptic,Available
12520,TEGRETOL TABS 200MG 50'S,106079,2664,1560,7,456,462,0,2015-10-01 00:00:00,300,2016-12-29 00:00:00,224331,37,Anti-epileptic,Available
12521,TEGRETOL TABS 200MG 50'S,106079,2664,1560,7,456,462,0,2015-09-01 00:00:00,681,2016-12-29 00:00:00,224331,37,Anti-epileptic,Available
12522,TEGRETOL TABS 200MG 50'S,106079,2664,1560,7,456,462,0,2015-08-01 00:00:00,427,2016-12-29 00:00:00,224331,37,Anti-epileptic,Available
12523,TEGRETOL TABS 200MG 50'S,106079,2664,1560,7,456,462,0,2015-07-01 00:00:00,592,2016-12-29 00:00:00,224331,37,Anti-epileptic,Available
12524,TEGRETOL TABS 200MG 50'S,106079,2664,1560,7,456,462,0,2015-06-01 00:00:00,383,2016-12-29 00:00:00,224331,37,Anti-epileptic,Available
12525,TEGRETOL TABS 200MG 50'S,106079,865,2760,7,356,443,0,2016-07-01 00:00:00,462,2017-01-30 00:00:00,224331,37,Anti-epileptic,Available
12526,TEGRETOL TABS 200MG 50'S,106079,2767,0,7,481,578,0,2016-09-01 00:00:00,504,2017-02-27 00:00:00,224331,37,Anti-epileptic,Available
12527,TEGRETOL TABS 200MG 50'S,106079,2767,0,7,481,578,0,2016-08-01 00:00:00,862,2017-02-27 00:00:00,224331,37,Anti-epileptic,Available
12528,TEGRETOL TABS 200MG 50'S,106079,1492,3360,7,730,543,0,2016-10-01 00:00:00,659,2017-04-25 00:00:00,224331,37,Anti-epileptic,Available
12529,TEGRETOL TABS 200MG 50'S,106079,122,4920,7,552,517,0,2016-11-01 00:00:00,90,2017-05-31 00:00:00,224331,37,Anti-epileptic,Available
12530,TEGRETOL TABS 200MG 50'S,106079,0,4920,7,900,723,0,2016-12-01 00:00:00,320,2017-06-27 00:00:00,224331,37,Anti-epileptic,Available
12531,TEGRETOL TABS 200MG 50'S,106079,2246,3000,7,674,702,0,2017-01-01 00:00:00,1033,2017-07-27 00:00:00,224331,37,Anti-epileptic,Available
12532,TEGRETOL TABS 200MG 50'S,106079,2233,3120,7,858,705,0,2017-02-01 00:00:00,282,2017-08-24 00:00:00,224331,37,Anti-epileptic,Available
12533,TEGRETOL TABS 200MG 50'S,106079,1286,6240,7,601,751,0,2017-03-01 00:00:00,875,2017-09-25 00:00:00,224331,37,Anti-epileptic,Available
12534,TEGRETOL TABS 200MG 50'S,106079,447,6240,7,840,757,0,2017-04-01 00:00:00,500,2017-10-30 00:00:00,224331,37,Anti-epileptic,Available
12535,TEGRETOL TABS 200MG 50'S,106079,1287,4800,7,711,785,0,2017-05-01 00:00:00,1326,2017-11-27 00:00:00,224331,37,Anti-epileptic,Available
12536,TEGRETOL TABS 200MG 50'S,106079,4348,600,7,806,763,0,2017-06-01 00:00:00,196,2017-12-27 00:00:00,224331,37,Anti-epileptic,Available
12537,TEGRETOL TABS 200MG 50'S,106079,2947,0,7,882,861,0,2017-07-01 00:00:00,1052,2018-01-29 00:00:00,224331,37,Anti-epileptic,Available
12538,TEGRETOL TABS 200MG 50'S,106079,2182,7920,7,1056,884,0,2017-08-01 00:00:00,555,2018-02-27 00:00:00,224331,37,Anti-epileptic,Available
12539,TEGRETOL TABS 200MG 50'S,106079,1788,10440,7,882,765,0,2017-09-01 00:00:00,914,2018-03-27 00:00:00,224331,37,Anti-epileptic,Available
12540,TEGRETOL TABS 200MG 50'S,106079,1261,10440,7,787,835,0,2017-10-01 00:00:00,665,2018-04-23 00:00:00,224331,37,Anti-epileptic,Available
12541,TEGRETOL TABS 200MG 50'S,106079,4317,7520,7,592,824,0,2017-11-01 00:00:00,840,2018-05-24 00:00:00,224331,37,Anti-epileptic,Available
12542,TEGRETOL TABS 200MG 50'S,106079,1948,7520,7,873,948,0,2018-06-01 00:00:00,1556,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12543,TEGRETOL TABS 200MG 50'S,106079,1948,7520,7,873,948,0,2018-05-01 00:00:00,1586,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12544,TEGRETOL TABS 200MG 50'S,106079,1948,7520,7,873,948,0,2018-04-01 00:00:00,602,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12545,TEGRETOL TABS 200MG 50'S,106079,1948,7520,7,873,948,0,2018-03-01 00:00:00,431,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12546,TEGRETOL TABS 200MG 50'S,106079,1948,7520,7,873,948,0,2018-02-01 00:00:00,742,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12547,TEGRETOL TABS 200MG 50'S,106079,1948,7520,7,873,948,0,2018-01-01 00:00:00,1188,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12548,TEGRETOL TABS 200MG 50'S,106079,1948,7520,7,873,948,0,2017-12-01 00:00:00,1141,2018-06-25 00:00:00,224331,37,Anti-epileptic,Available
12549,TENORETIC TABS 100MG 28'S,107439,142,0,3,189,210,0,2016-01-01 00:00:00,131,2016-07-26 00:00:00,68894,37,Anti-hypertensive,Available
12550,TENORETIC TABS 100MG 28'S,107439,229,0,3,223,239,0,2016-02-01 00:00:00,169,2016-08-29 00:00:00,68894,37,Anti-hypertensive,Available
12551,TENORETIC TABS 100MG 28'S,107439,1051,0,3,383,303,0,2016-04-01 00:00:00,201,2016-09-27 00:00:00,68894,37,Anti-hypertensive,Available
12552,TENORETIC TABS 100MG 28'S,107439,1051,0,3,383,303,0,2016-03-01 00:00:00,395,2016-09-27 00:00:00,68894,37,Anti-hypertensive,Available
12553,TENORETIC TABS 100MG 28'S,107439,821,0,3,506,364,0,2016-05-01 00:00:00,76,2016-11-29 00:00:00,68894,37,Anti-hypertensive,Available
12554,TENORETIC TABS 100MG 28'S,107439,612,0,3,427,405,0,2016-06-01 00:00:00,291,2016-12-28 00:00:00,68894,37,Anti-hypertensive,Available
12555,TENORETIC TABS 100MG 28'S,107439,6,0,3,8,45,0,2015-12-01 00:00:00,149,2016-12-29 00:00:00,68894,37,Anti-hypertensive,Available
12556,TENORETIC TABS 100MG 28'S,107439,6,0,3,8,45,0,2015-11-01 00:00:00,25,2016-12-29 00:00:00,68894,37,Anti-hypertensive,Available
12557,TENORETIC TABS 100MG 28'S,107439,6,0,3,8,45,0,2015-10-01 00:00:00,0,2016-12-29 00:00:00,68894,37,Anti-hypertensive,Available
12558,TENORETIC TABS 100MG 28'S,107439,6,0,3,8,45,0,2015-09-01 00:00:00,0,2016-12-29 00:00:00,68894,37,Anti-hypertensive,Available
12559,TENORETIC TABS 100MG 28'S,107439,6,0,3,8,45,0,2015-08-01 00:00:00,18,2016-12-29 00:00:00,68894,37,Anti-hypertensive,Available
12560,TENORETIC TABS 100MG 28'S,107439,6,0,3,8,45,0,2015-07-01 00:00:00,131,2016-12-29 00:00:00,68894,37,Anti-hypertensive,Available
12561,TENORETIC TABS 100MG 28'S,107439,6,0,3,8,45,0,2015-06-01 00:00:00,96,2016-12-29 00:00:00,68894,37,Anti-hypertensive,Available
12562,TENORETIC TABS 100MG 28'S,107439,1054,0,3,242,284,0,2016-07-01 00:00:00,301,2017-01-30 00:00:00,68894,37,Anti-hypertensive,Available
12563,TENORETIC TABS 100MG 28'S,107439,1216,0,3,467,486,0,2016-09-01 00:00:00,717,2017-02-27 00:00:00,68894,37,Anti-hypertensive,Available
12564,TENORETIC TABS 100MG 28'S,107439,1216,0,3,467,486,0,2016-08-01 00:00:00,556,2017-02-27 00:00:00,68894,37,Anti-hypertensive,Available
12565,TENORETIC TABS 100MG 28'S,107439,516,205,3,514,378,0,2016-10-01 00:00:00,245,2017-04-25 00:00:00,68894,37,Anti-hypertensive,Available
12566,TENORETIC TABS 100MG 28'S,107439,150,100,3,324,396,0,2016-11-01 00:00:00,319,2017-05-31 00:00:00,68894,37,Anti-hypertensive,Available
12567,TENORETIC TABS 100MG 28'S,107439,14,360,3,359,402,0,2016-12-01 00:00:00,161,2017-06-27 00:00:00,68894,37,Anti-hypertensive,Available
12568,TENORETIC TABS 100MG 28'S,107439,351,0,3,276,395,0,2017-01-01 00:00:00,920,2017-07-27 00:00:00,68894,37,Anti-hypertensive,Available
12569,TENORETIC TABS 100MG 28'S,107439,9,480,3,255,290,0,2017-02-01 00:00:00,250,2017-08-24 00:00:00,68894,37,Anti-hypertensive,Available
12570,TENORETIC TABS 100MG 28'S,107439,0,360,3,244,301,0,2017-03-01 00:00:00,373,2017-09-25 00:00:00,68894,37,Anti-hypertensive,Available
12571,TENORETIC TABS 100MG 28'S,107439,0,200,3,205,240,0,2017-04-01 00:00:00,350,2017-10-30 00:00:00,68894,37,Anti-hypertensive,Available
12572,TENORETIC TABS 100MG 28'S,107439,211,185,3,109,182,0,2017-05-01 00:00:00,355,2017-11-27 00:00:00,68894,37,Anti-hypertensive,Available
12573,TENORETIC TABS 100MG 28'S,107439,49,0,3,259,284,0,2017-06-01 00:00:00,123,2017-12-27 00:00:00,68894,37,Anti-hypertensive,Available
12574,TENORETIC TABS 100MG 28'S,107439,28,0,3,310,257,0,2017-07-01 00:00:00,288,2018-01-29 00:00:00,68894,37,Anti-hypertensive,Available
12575,TENORETIC TABS 100MG 28'S,107439,1,360,3,436,272,0,2017-08-01 00:00:00,320,2018-02-27 00:00:00,68894,37,Anti-hypertensive,Available
12576,TENORETIC TABS 100MG 28'S,107439,0,360,3,310,258,0,2017-09-01 00:00:00,6,2018-03-27 00:00:00,68894,37,Anti-hypertensive,Available
12577,TENORETIC TABS 100MG 28'S,107439,0,360,3,148,229,0,2017-10-01 00:00:00,0,2018-04-23 00:00:00,68894,37,Anti-hypertensive,Available
12578,TENORETIC TABS 100MG 28'S,107439,0,360,3,22,229,0,2017-11-01 00:00:00,772,2018-05-24 00:00:00,68894,37,Anti-hypertensive,Available
12579,TENORETIC TABS 100MG 28'S,107439,25,0,3,13,100,0,2018-06-01 00:00:00,1134,2018-06-25 00:00:00,68894,37,Anti-hypertensive,Available
12580,TENORETIC TABS 100MG 28'S,107439,25,0,3,13,100,0,2018-05-01 00:00:00,0,2018-06-25 00:00:00,68894,37,Anti-hypertensive,Available
12581,TENORETIC TABS 100MG 28'S,107439,25,0,3,13,100,0,2018-04-01 00:00:00,0,2018-06-25 00:00:00,68894,37,Anti-hypertensive,Available
12582,TENORETIC TABS 100MG 28'S,107439,25,0,3,13,100,0,2018-03-01 00:00:00,39,2018-06-25 00:00:00,68894,37,Anti-hypertensive,Available
12583,TENORETIC TABS 100MG 28'S,107439,25,0,3,13,100,0,2018-02-01 00:00:00,26,2018-06-25 00:00:00,68894,37,Anti-hypertensive,Available
12584,TENORETIC TABS 100MG 28'S,107439,25,0,3,13,100,0,2018-01-01 00:00:00,379,2018-06-25 00:00:00,68894,37,Anti-hypertensive,Available
12585,TENORETIC TABS 100MG 28'S,107439,25,0,3,13,100,0,2017-12-01 00:00:00,157,2018-06-25 00:00:00,68894,37,Anti-hypertensive,Available
12586,TETAVAX 1 SYRINGE,11910,525,0,3,767,705,0,2016-01-01 00:00:00,484,2016-07-26 00:00:00,127575,42,Vaccine,Available
12587,TETAVAX 1 SYRINGE,11910,202,0,3,586,706,0,2016-02-01 00:00:00,842,2016-08-29 00:00:00,127575,42,Vaccine,Available
12588,TETAVAX 1 SYRINGE,11910,910,0,3,660,714,0,2016-04-01 00:00:00,1030,2016-09-27 00:00:00,127575,42,Vaccine,Available
12589,TETAVAX 1 SYRINGE,11910,910,0,3,660,714,0,2016-03-01 00:00:00,604,2016-09-27 00:00:00,127575,42,Vaccine,Available
12590,TETAVAX 1 SYRINGE,11910,801,2000,3,627,606,0,2016-05-01 00:00:00,666,2016-11-29 00:00:00,127575,42,Vaccine,Available
12591,TETAVAX 1 SYRINGE,11910,188,2000,3,504,582,0,2016-06-01 00:00:00,605,2016-12-28 00:00:00,127575,42,Vaccine,Available
12592,TETAVAX 1 SYRINGE,11910,157,0,3,379,346,0,2015-12-01 00:00:00,614,2016-12-29 00:00:00,127575,42,Vaccine,Available
12593,TETAVAX 1 SYRINGE,11910,157,0,3,379,346,0,2015-11-01 00:00:00,338,2016-12-29 00:00:00,127575,42,Vaccine,Available
12594,TETAVAX 1 SYRINGE,11910,157,0,3,379,346,0,2015-10-01 00:00:00,428,2016-12-29 00:00:00,127575,42,Vaccine,Available
12595,TETAVAX 1 SYRINGE,11910,157,0,3,379,346,0,2015-09-01 00:00:00,371,2016-12-29 00:00:00,127575,42,Vaccine,Available
12596,TETAVAX 1 SYRINGE,11910,157,0,3,379,346,0,2015-08-01 00:00:00,55,2016-12-29 00:00:00,127575,42,Vaccine,Available
12597,TETAVAX 1 SYRINGE,11910,157,0,3,379,346,0,2015-07-01 00:00:00,269,2016-12-29 00:00:00,127575,42,Vaccine,Available
12598,TETAVAX 1 SYRINGE,11910,157,0,3,379,346,0,2015-06-01 00:00:00,616,2016-12-29 00:00:00,127575,42,Vaccine,Available
12599,TETAVAX 1 SYRINGE,11910,882,4000,3,528,626,0,2016-07-01 00:00:00,486,2017-01-30 00:00:00,127575,42,Vaccine,Available
12600,TETAVAX 1 SYRINGE,11910,2017,4000,7,780,703,0,2017-02-01 00:00:00,804,2017-02-27 00:00:00,127575,42,Vaccine,Available
12601,TETAVAX 1 SYRINGE,11910,2017,4000,7,780,703,0,2017-01-01 00:00:00,1229,2017-02-27 00:00:00,127575,42,Vaccine,Available
12602,TETAVAX 1 SYRINGE,11910,2017,4000,7,780,703,0,2016-12-01 00:00:00,590,2017-02-27 00:00:00,127575,42,Vaccine,Available
12603,TETAVAX 1 SYRINGE,11910,2017,4000,7,780,703,0,2016-11-01 00:00:00,520,2017-02-27 00:00:00,127575,42,Vaccine,Available
12604,TETAVAX 1 SYRINGE,11910,2017,4000,7,780,703,0,2016-10-01 00:00:00,474,2017-02-27 00:00:00,127575,42,Vaccine,Available
12605,TETAVAX 1 SYRINGE,11910,2017,4000,7,780,703,0,2016-09-01 00:00:00,517,2017-02-27 00:00:00,127575,42,Vaccine,Available
12606,TETAVAX 1 SYRINGE,11910,2017,4000,7,780,703,0,2016-08-01 00:00:00,890,2017-02-27 00:00:00,127575,42,Vaccine,Available
12607,TETAVAX 1 SYRINGE,11910,2364,3000,7,1050,789,0,2016-10-01 00:00:00,474,2017-04-25 00:00:00,127575,42,Vaccine,Available
12608,TETAVAX 1 SYRINGE,11910,3570,2000,7,904,842,0,2016-11-01 00:00:00,520,2017-05-31 00:00:00,127575,42,Vaccine,Available
12609,TETAVAX 1 SYRINGE,11910,3069,3000,7,809,855,0,2016-12-01 00:00:00,590,2017-06-27 00:00:00,127575,42,Vaccine,Available
12610,TETAVAX 1 SYRINGE,11910,1807,3000,7,620,835,0,2017-01-01 00:00:00,1229,2017-07-27 00:00:00,127575,42,Vaccine,Available
12611,TETAVAX 1 SYRINGE,11910,2201,3000,7,795,850,0,2017-02-01 00:00:00,884,2017-08-24 00:00:00,127575,42,Vaccine,Available
12612,TETAVAX 1 SYRINGE,11910,1006,3000,7,1050,929,0,2017-03-01 00:00:00,1038,2017-09-25 00:00:00,127575,42,Vaccine,Available
12613,TETAVAX 1 SYRINGE,11910,290,3000,7,1021,821,0,2017-04-01 00:00:00,790,2017-10-30 00:00:00,127575,42,Vaccine,Available
12614,TETAVAX 1 SYRINGE,11910,938,4000,7,815,805,0,2017-05-01 00:00:00,598,2017-11-27 00:00:00,127575,42,Vaccine,Available
12615,TETAVAX 1 SYRINGE,11910,53,5000,7,493,920,0,2017-06-01 00:00:00,473,2017-12-27 00:00:00,127575,42,Vaccine,Available
12616,TETAVAX 1 SYRINGE,11910,0,5000,7,652,836,0,2017-07-01 00:00:00,1314,2018-01-29 00:00:00,127575,42,Vaccine,Available
12617,TETAVAX 1 SYRINGE,11910,0,5000,7,427,621,0,2017-08-01 00:00:00,1364,2018-02-27 00:00:00,127575,42,Vaccine,Available
12618,TETAVAX 1 SYRINGE,11910,1,5000,7,652,545,0,2017-09-01 00:00:00,384,2018-03-27 00:00:00,127575,42,Vaccine,Available
12619,TETAVAX 1 SYRINGE,11910,0,4000,7,8,330,0,2017-10-01 00:00:00,696,2018-04-23 00:00:00,127575,42,Vaccine,Available
12620,TETAVAX 1 SYRINGE,11910,0,4000,7,2,214,0,2017-11-01 00:00:00,399,2018-05-24 00:00:00,127575,42,Vaccine,Available
12621,TETAVAX 1 SYRINGE,11910,0,4000,7,2,148,0,2018-06-01 00:00:00,0,2018-06-25 00:00:00,127575,42,Vaccine,Available
12622,TETAVAX 1 SYRINGE,11910,0,4000,7,2,148,0,2018-05-01 00:00:00,0,2018-06-25 00:00:00,127575,42,Vaccine,Available
12623,TETAVAX 1 SYRINGE,11910,0,4000,7,2,148,0,2018-04-01 00:00:00,1,2018-06-25 00:00:00,127575,42,Vaccine,Available
12624,TETAVAX 1 SYRINGE,11910,0,4000,7,2,148,0,2018-03-01 00:00:00,4,2018-06-25 00:00:00,127575,42,Vaccine,Available
12625,TETAVAX 1 SYRINGE,11910,0,4000,7,2,148,0,2018-02-01 00:00:00,0,2018-06-25 00:00:00,127575,42,Vaccine,Available
12626,TETAVAX 1 SYRINGE,11910,0,4000,7,2,148,0,2018-01-01 00:00:00,20,2018-06-25 00:00:00,127575,42,Vaccine,Available
12627,TETAVAX 1 SYRINGE,11910,0,4000,7,2,148,0,2017-12-01 00:00:00,862,2018-06-25 00:00:00,127575,42,Vaccine,Available
12691,TOPAMAX TABS 25MG 60'S,23207,621,580,7,187,192,0,2016-01-01 00:00:00,168,2016-07-26 00:00:00,64454,37,Anti-epileptic,Available
12692,TOPAMAX TABS 25MG 60'S,23207,535,1020,7,201,199,0,2016-02-01 00:00:00,178,2016-08-29 00:00:00,64454,37,Anti-epileptic,Available
12693,TOPAMAX TABS 25MG 60'S,23207,380,1020,7,206,200,0,2016-04-01 00:00:00,165,2016-09-27 00:00:00,64454,37,Anti-epileptic,Available
12694,TOPAMAX TABS 25MG 60'S,23207,380,1020,7,206,200,0,2016-03-01 00:00:00,247,2016-09-27 00:00:00,64454,37,Anti-epileptic,Available
12695,TOPAMAX TABS 25MG 60'S,23207,434,1020,7,182,191,0,2016-05-01 00:00:00,168,2016-11-29 00:00:00,64454,37,Anti-epileptic,Available
12696,TOPAMAX TABS 25MG 60'S,23207,779,460,7,184,195,0,2016-06-01 00:00:00,228,2016-12-28 00:00:00,64454,37,Anti-epileptic,Available
12697,TOPAMAX TABS 25MG 60'S,23207,547,200,7,136,147,0,2015-12-01 00:00:00,182,2016-12-29 00:00:00,64454,37,Anti-epileptic,Available
12698,TOPAMAX TABS 25MG 60'S,23207,547,200,7,136,147,0,2015-11-01 00:00:00,130,2016-12-29 00:00:00,64454,37,Anti-epileptic,Available
12699,TOPAMAX TABS 25MG 60'S,23207,547,200,7,136,147,0,2015-10-01 00:00:00,144,2016-12-29 00:00:00,64454,37,Anti-epileptic,Available
12700,TOPAMAX TABS 25MG 60'S,23207,547,200,7,136,147,0,2015-09-01 00:00:00,134,2016-12-29 00:00:00,64454,37,Anti-epileptic,Available
12701,TOPAMAX TABS 25MG 60'S,23207,547,200,7,136,147,0,2015-08-01 00:00:00,104,2016-12-29 00:00:00,64454,37,Anti-epileptic,Available
12702,TOPAMAX TABS 25MG 60'S,23207,547,200,7,136,147,0,2015-07-01 00:00:00,192,2016-12-29 00:00:00,64454,37,Anti-epileptic,Available
12703,TOPAMAX TABS 25MG 60'S,23207,547,200,7,136,147,0,2015-06-01 00:00:00,179,2016-12-29 00:00:00,64454,37,Anti-epileptic,Available
12704,TOPAMAX TABS 25MG 60'S,23207,761,560,7,194,198,0,2016-07-01 00:00:00,207,2017-01-30 00:00:00,64454,37,Anti-epileptic,Available
12705,TOPAMAX TABS 25MG 60'S,23207,838,560,7,210,196,0,2016-09-01 00:00:00,179,2017-02-27 00:00:00,64454,37,Anti-epileptic,Available
12706,TOPAMAX TABS 25MG 60'S,23207,838,560,7,210,196,0,2016-08-01 00:00:00,183,2017-02-27 00:00:00,64454,37,Anti-epileptic,Available
12707,TOPAMAX TABS 25MG 60'S,23207,642,640,7,218,206,0,2016-10-01 00:00:00,183,2017-04-25 00:00:00,64454,37,Anti-epileptic,Available
12708,TOPAMAX TABS 25MG 60'S,23207,663,580,7,218,214,0,2016-11-01 00:00:00,189,2017-05-31 00:00:00,64454,37,Anti-epileptic,Available
12709,TOPAMAX TABS 25MG 60'S,23207,604,600,7,247,233,0,2016-12-01 00:00:00,211,2017-06-27 00:00:00,64454,37,Anti-epileptic,Available
12710,TOPAMAX TABS 25MG 60'S,23207,486,700,7,244,231,0,2017-01-01 00:00:00,231,2017-07-27 00:00:00,64454,37,Anti-epileptic,Available
12711,TOPAMAX TABS 25MG 60'S,23207,302,1430,7,257,237,0,2017-02-01 00:00:00,216,2017-08-24 00:00:00,64454,37,Anti-epileptic,Available
12712,TOPAMAX TABS 25MG 60'S,23207,1019,730,7,233,240,0,2017-03-01 00:00:00,208,2017-09-25 00:00:00,64454,37,Anti-epileptic,Available
12713,TOPAMAX TABS 25MG 60'S,23207,823,730,7,219,231,0,2017-04-01 00:00:00,230,2017-10-30 00:00:00,64454,37,Anti-epileptic,Available
12714,TOPAMAX TABS 25MG 60'S,23207,866,650,7,189,223,0,2017-05-01 00:00:00,304,2017-11-27 00:00:00,64454,37,Anti-epileptic,Available
12715,TOPAMAX TABS 25MG 60'S,23207,925,450,7,194,219,0,2017-06-01 00:00:00,197,2017-12-27 00:00:00,64454,37,Anti-epileptic,Available
12716,TOPAMAX TABS 25MG 60'S,23207,953,750,7,188,204,0,2017-07-01 00:00:00,269,2018-01-29 00:00:00,64454,37,Anti-epileptic,Available
12717,TOPAMAX TABS 25MG 60'S,23207,790,750,7,198,194,0,2017-08-01 00:00:00,232,2018-02-27 00:00:00,64454,37,Anti-epileptic,Available
12718,TOPAMAX TABS 25MG 60'S,23207,564,750,7,188,198,0,2017-09-01 00:00:00,156,2018-03-27 00:00:00,64454,37,Anti-epileptic,Available
12719,TOPAMAX TABS 25MG 60'S,23207,536,850,7,217,202,0,2017-10-01 00:00:00,180,2018-04-23 00:00:00,64454,37,Anti-epileptic,Available
12720,TOPAMAX TABS 25MG 60'S,23207,936,600,7,229,214,0,2017-11-01 00:00:00,245,2018-05-24 00:00:00,64454,37,Anti-epileptic,Available
12721,TOPAMAX TABS 25MG 60'S,23207,719,600,7,215,193,0,2018-06-01 00:00:00,171,2018-06-25 00:00:00,64454,37,Anti-epileptic,Available
12722,TOPAMAX TABS 25MG 60'S,23207,719,600,7,215,193,0,2018-05-01 00:00:00,121,2018-06-25 00:00:00,64454,37,Anti-epileptic,Available
12723,TOPAMAX TABS 25MG 60'S,23207,719,600,7,215,193,0,2018-04-01 00:00:00,249,2018-06-25 00:00:00,64454,37,Anti-epileptic,Available
12724,TOPAMAX TABS 25MG 60'S,23207,719,600,7,215,193,0,2018-03-01 00:00:00,275,2018-06-25 00:00:00,64454,37,Anti-epileptic,Available
12725,TOPAMAX TABS 25MG 60'S,23207,719,600,7,215,193,0,2018-02-01 00:00:00,164,2018-06-25 00:00:00,64454,37,Anti-epileptic,Available
12726,TOPAMAX TABS 25MG 60'S,23207,719,600,7,215,193,0,2018-01-01 00:00:00,211,2018-06-25 00:00:00,64454,37,Anti-epileptic,Available
12727,TOPAMAX TABS 25MG 60'S,23207,719,600,7,215,193,0,2017-12-01 00:00:00,139,2018-06-25 00:00:00,64454,37,Anti-epileptic,Available
12728,TRAMACET 37.5MG+325MG TAB 60'S,88996,1538,1000,7,439,387,0,2016-01-01 00:00:00,484,2016-07-26 00:00:00,64454,37,Narcotic,Available
12729,TRAMACET 37.5MG+325MG TAB 60'S,88996,1013,3000,7,473,408,0,2016-02-01 00:00:00,479,2016-08-29 00:00:00,64454,37,Narcotic,Available
12730,TRAMACET 37.5MG+325MG TAB 60'S,88996,471,3000,7,500,413,0,2016-04-01 00:00:00,507,2016-09-27 00:00:00,64454,37,Narcotic,Available
12731,TRAMACET 37.5MG+325MG TAB 60'S,88996,471,3000,7,500,413,0,2016-03-01 00:00:00,40,2016-09-27 00:00:00,64454,37,Narcotic,Available
12732,TRAMACET 37.5MG+325MG TAB 60'S,88996,784,3960,7,537,505,0,2016-05-01 00:00:00,429,2016-11-29 00:00:00,64454,37,Narcotic,Available
12733,TRAMACET 37.5MG+325MG TAB 60'S,88996,3734,520,7,582,541,0,2016-06-01 00:00:00,380,2016-12-28 00:00:00,64454,37,Narcotic,Available
12734,TRAMACET 37.5MG+325MG TAB 60'S,88996,1025,1610,7,412,406,0,2015-12-01 00:00:00,427,2016-12-29 00:00:00,64454,37,Narcotic,Available
12735,TRAMACET 37.5MG+325MG TAB 60'S,88996,1025,1610,7,412,406,0,2015-11-01 00:00:00,366,2016-12-29 00:00:00,64454,37,Narcotic,Available
12736,TRAMACET 37.5MG+325MG TAB 60'S,88996,1025,1610,7,412,406,0,2015-10-01 00:00:00,378,2016-12-29 00:00:00,64454,37,Narcotic,Available
12737,TRAMACET 37.5MG+325MG TAB 60'S,88996,1025,1610,7,412,406,0,2015-09-01 00:00:00,493,2016-12-29 00:00:00,64454,37,Narcotic,Available
12738,TRAMACET 37.5MG+325MG TAB 60'S,88996,1025,1610,7,412,406,0,2015-08-01 00:00:00,402,2016-12-29 00:00:00,64454,37,Narcotic,Available
12739,TRAMACET 37.5MG+325MG TAB 60'S,88996,1025,1610,7,412,406,0,2015-07-01 00:00:00,496,2016-12-29 00:00:00,64454,37,Narcotic,Available
